award_id,vendor_name,description,award_amount,total_outlays,contract_award_type,start_date,end_date,awarding_agency,awarding_sub_agency,naics_code,psc_code,query_batch
4T06,HUNTINGTON INGALLS INC,PROVIDE TOOLING/MATERIAL,38993.36,,DELIVERY ORDER,2014-06-26,2017-03-31,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
6991PE23P000020,"CALIFORNIA STATE UNIVERSITY, MARITIME ACADEMY",TSGB 2023 CRUISE EMERGENT REPAIRS  7321447,38938.47,38938.47,PURCHASE ORDER,2023-03-08,2023-07-31,Department of Transportation,Maritime Administration,,,kw_ship_construction_contracts
N4008520F4452,"CCI UTILITY AND CONSTRUCTION SERVICES, LLC",B456 INSTALLATION OF NITROGEN LINE AND VALVES,38364.33,0.0,DELIVERY ORDER,2020-01-29,2020-03-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4425521F4342,"AMENTUM TECHNOLOGY, INC.","(M2) CENTER BAY UPPER CRANE RAIL SURVEY & ALIGNMENT, B431, PSNS",38055.0,,DELIVERY ORDER,2021-08-24,2021-12-22,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008421F4268,PAE DESIGN AND FACILITY MANAGEMENT,REPLACE AND ADJUST EACH PARTS FOR VTE,37992.28,,DELIVERY ORDER,2021-04-22,2021-12-04,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6833518P0380,"CORNELL-CARR CO., INC.",RAST WINDOW -REFURBISHED,37710.0,,PURCHASE ORDER,2018-07-02,2018-11-13,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W56HZV19FL428,STEELCASE INC.,PD AWS OFFICE RENOVATION,37574.59,0.0,DELIVERY ORDER,2019-08-02,2019-09-20,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
70Z08423PDL940047,GRAVOIS ALUMINUM BOATS LLC,"29 RBS COMPLETE SHEATH, COLLAR",37480.0,,PURCHASE ORDER,2023-09-05,2023-12-05,Department of Homeland Security,U.S. Coast Guard,,,psc_1905_combat_contracts
N4008518F7196,PETERSON SERVICE CO INC,"IGF::OT::IGF X403 REPLACE HEAT PUMP LOCATED ON LOW ROOF, BUILDING",37268.5,,DELIVERY ORDER,2018-09-27,2018-12-17,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278914P0002,YORK INTERNATIONAL CORPORATION,TROUBLESHOOT R134 A/C ON SSN 781,37180.51,,PURCHASE ORDER,2013-11-08,2014-04-14,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N0016720F0153,"QED SYSTEMS, INC.","WIS DELIVERY ORDER TO INCLUDE CONSTRUCTION, PROOF OF DESIGN, MODEL DEVELOPMENT AND REALIZATION, FABRICATION, MODERNIZATION REPAIR, OVERHAUL QUALITY ASSURANCE AND TESTING AS WELL AS ALL EQUIPMENT LCUS 1646/1648/1665",37139.47,0.0,DELIVERY ORDER,2020-06-22,2021-04-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
140P6419P0017,WILLIAM E. MUNSON COMPANY,"X:NOGRN, MULTIPURPOSE BOAT CHANGES AND ADDITIONS FOR ONE 30' PACKCAT LANDING CRAFT",36625.0,36625.0,PURCHASE ORDER,2019-03-22,2019-05-31,Department of the Interior,National Park Service,,,psc_1905_combat_contracts
N4008422F4469,PAE DESIGN AND FACILITY MANAGEMENT,REPAIR IE-97 ELEVATOR,36304.76,,DELIVERY ORDER,2022-07-28,2023-05-24,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008525F4118,FORTIS INDUSTRIES LLC,B321 UEM BREAKER REPAIR,36292.24,,DELIVERY ORDER,2025-05-01,2025-07-13,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008520F6535,"ACTS-JW CLARK JV1, LLC",X021 NNSY BLDG 171 NORTH SIDE WALL DAMAGE REPAIR **FY20 MEP (TARG,36092.0,0.0,DELIVERY ORDER,2020-09-25,2020-12-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
6991PE21P000009,"CALIFORNIA STATE UNIVERSITY, MARITIME ACADEMY",GOLDEN BEAR TSGB 2021 CRUISE EMERGENT REPAIR,35867.94,35867.94,PURCHASE ORDER,2021-05-26,2021-09-30,Department of Transportation,Maritime Administration,,,kw_ship_construction_contracts
N4008520F5818,"ACTS-JW CLARK JV1, LLC",X014 NNSY BLDG M1 REMOVE SAGGING CEILINGS**FY20 MEP,35486.41,0.0,DELIVERY ORDER,2020-08-11,2020-11-09,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
19GV1019P0275,MISCELLANEOUS FOREIGN AWARDEES,"PACKING, CRATING&TRANSPORTATION OF HHE FOR THE AMBASSADOR",35405.0,,PURCHASE ORDER,2019-03-11,2019-05-30,Department of State,Department of State,,,kw_ship_construction_contracts
70Z04020P60635Y00,QUANTUM STABILIZERS INC,SERVICE TECH REP TO ASSIST WITH REMOVAL AND INSTALL OF FINS FOR SHIP,35390.06,,PURCHASE ORDER,2019-12-11,2020-02-20,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
N4425521F4371,SKOOKUM EDUCATIONAL PROGRAMS,"18240789, REPLACE DAMAGED ROLL-UP DOOR 10, B/368, PSNS, EXTEND RO",35284.89,,DELIVERY ORDER,2021-09-03,2022-03-22,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
H9224022F0104,VECTOR CONTROLS INC,SERVICES (TRAINING),35038.0,,DELIVERY ORDER,2022-01-14,2022-07-15,Department of Defense,U.S. Special Operations Command,,,psc_1905_combat_contracts
N4008520C0017,CCB INC,REPLACE CONDENSER BLDG 306,34932.0,,DEFINITIVE CONTRACT,2020-04-30,2020-06-29,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
FA466117P0016,"GENECO TECHNOLOGIES, LLC",IGF::OT::IGF  REMOVE SKYLIGHT DIFFUSERS,34928.0,,PURCHASE ORDER,2017-04-03,2017-05-05,Department of Defense,Department of the Air Force,,,kw_ship_construction_contracts
N6278917F0013,ELECTRIC BOAT CORPORATION,SUBMARINE REPAIR-FIXED PRICE,34256.0,0.0,DELIVERY ORDER,2017-05-15,2017-10-21,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W912BU21P0002,"MCR ENGINEERING COMPANY, INC.",PROVIDE THE SERVICES OF A MCR ENGINEERING FIELD SERVICE REPRESENTATIVE AND COVID-19 QUARANTINE FEES,34219.5,,PURCHASE ORDER,2020-10-21,2020-11-10,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
N4008518F4146,"CCI CONSTRUCTION SERVICES, LLC",IGF::OT::IGF INSTALL MECH&ELECTRICAL RUBBER LAB,34070.0,,DELIVERY ORDER,2017-12-18,2018-04-17,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4425519F4430,CHUGACH FEDERAL SOLUTIONS LLC,"XA37 BDZVT3-(M2A) REPAIR SPALLED CONCRETE, PW6 SLUICE GATE PEDEST",33538.0,0.0,DELIVERY ORDER,2019-09-19,2020-01-23,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4523A22P0303,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,TECHNICAL OVERSIGHT AND SUPPORT,32256.0,0.0,PURCHASE ORDER,2022-07-21,2022-08-08,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
70Z04020P60699Y00,"LOUIS HENRY CONTRACTING, INC",SPRAY FOAM INSTALLATION TO USCGC JUNIPER,32000.0,,PURCHASE ORDER,2020-09-01,2020-09-14,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
N4425519F4216,P2S LP,POST CONSTRUCTION AWARD SERVICES (PCAS) FOR CONSTRUCTION N4425518D5020; N4425519F4198,31989.29,,DELIVERY ORDER,2019-06-05,2020-03-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4523A20P0302,NU FLOW ALASKA LLC,EPOXY LINING CVN70 USS CARL VINSON,31950.0,0.0,PURCHASE ORDER,2020-01-17,2020-01-28,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W56HZV18FL963,"FOSS MARITIME COMPANY, LLC.",LCU 2025 UNPROGRAMMED REPAIRS,31762.88,,DELIVERY ORDER,2018-09-27,2018-11-21,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N4008519C3629,SWAN CONTRACTING LLC,B174 INSTALL NMCI CABLING,31521.0,0.0,DEFINITIVE CONTRACT,2019-06-25,2019-07-25,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278917F0026,ELECTRIC BOAT CORPORATION,IGF::CT::IGF SUBMARINE REPAIR-COST REIMBURSEMENT,31495.0,0.0,DELIVERY ORDER,2017-07-11,2017-08-16,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008522F4218,"CCI UTILITY AND CONSTRUCTION SERVICES, LLC",GATE 7 REPLACEMENT AND FENCE REPAIR,31274.47,,DELIVERY ORDER,2021-11-23,2022-03-25,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008520F4544,"SERVICE DISABLED CONTRACTING GROUP, INC.",REPLACE SECURITY DOOR BLDG. 385,31075.95,0.0,DELIVERY ORDER,2020-03-17,2020-10-30,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008421F4340,PAE DESIGN AND FACILITY MANAGEMENT,REPAIR AUTOMOTIVE LIFTS,31067.71,0.0,DELIVERY ORDER,2021-05-06,2021-11-02,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
70Z02824PMIAM0038,HZ CONSTRUCTION INC,REPLACE EXISTING INTERIOR AND EXTERIOR HANGAR LIGHTING AT SECTOR SAINT PETERSBURG,30964.0,,PURCHASE ORDER,2024-07-01,2024-10-01,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
19KE5019P2411,INDIAN OCEAN PROPERTIES LLC,IGF,30911.4,0.0,PURCHASE ORDER,2019-09-12,2019-09-20,Department of State,Department of State,,,kw_ship_construction_contracts
HSBP1013P00626,"ROCK INDUSTRIES, INC.",IGF::OT::IGF  MARINA DREDGING,30899.0,,PURCHASE ORDER,2013-09-13,2015-03-30,Department of Homeland Security,U.S. Customs and Border Protection,,,kw_ship_construction_contracts
0409,CHUGACH FEDERAL SOLUTIONS LLC,"IGF::OT::IGF NON-RECURRING WORK, FY17, OP 3",30738.0,,DELIVERY ORDER,2017-01-26,2017-03-24,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278918F0015,ELECTRIC BOAT CORPORATION,IGF::OT::IGF  REMOVAL OF UPPER VALVE STACK,30698.0,,DELIVERY ORDER,2018-04-10,2018-04-20,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
70Z02824PMIAM0021,BLUEPOINT ENGINEERING LLC,INSULATION RENEWAL ON A 45-FOOT RESPONSE BOAT WHILE THE VESSEL IS DRY-DOCKED AT USCG BASE MIAMI BEACH,30650.0,,PURCHASE ORDER,2024-03-15,2024-05-15,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
80NSSC24PA791,ISENSYS LLC,UNDERWATER REMOTE OPERATED VEHICLE,30640.44,30640.44,PURCHASE ORDER,2024-04-02,2024-04-30,National Aeronautics and Space Administration,National Aeronautics and Space Administration,,,psc_1905_combat_contracts
H9224022F0052,VECTOR CONTROLS INC,SERVICES (CCM/CCH TRAINING),30432.0,,DELIVERY ORDER,2021-11-09,2022-09-30,Department of Defense,U.S. Special Operations Command,,,psc_1905_combat_contracts
N4008519F5495,"CCI UTILITY AND CONSTRUCTION SERVICES, LLC",EXCAVATE AND REPLACE SEWER (QTRS P),30431.0,0.0,DELIVERY ORDER,2019-06-04,2019-07-05,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
19GV1019P0834,MISCELLANEOUS FOREIGN AWARDEES,"CKY/GSO PACKING, CRATING&TRANSPORTATION OF HHE FOR ALEX YU",30045.0,,PURCHASE ORDER,2019-07-23,2019-09-30,Department of State,Department of State,,,kw_ship_construction_contracts
70Z04019F61019Y00,JMS NAVAL ARCHITECTS LLC,ENGINEERING ARCHITECT SERVICE FOR CG YARD FLOATING DRY DOCK DESIGN,30000.0,,DELIVERY ORDER,2019-04-19,2019-07-31,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
19GV1021P0053,MISCELLANEOUS FOREIGN AWARDEES,"CKY: PACKING, CRATING&TRANSPORTATION OF HHE FOR ROWAN",29832.0,,PURCHASE ORDER,2020-11-12,2020-12-31,Department of State,Department of State,,,kw_ship_construction_contracts
N4425524F4269,"AMENTUM TECHNOLOGY, INC.","21320064, REPLACE DAMAGED ROOF DRAIN PIPE, B367, PSNS",29652.18,0.0,DELIVERY ORDER,2024-07-25,2024-10-23,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
H9224020F0163,VECTOR CONTROLS INC,SERVICES (TRAINING) FY 20,29643.0,,DELIVERY ORDER,2020-02-13,2020-09-11,Department of Defense,U.S. Special Operations Command,,,psc_1905_combat_contracts
H9224020F0101,VECTOR CONTROLS INC,SERVICES (TRAINING)FY 20 TRAINING REQUIREMENT,29643.0,,DELIVERY ORDER,2020-01-09,2020-03-13,Department of Defense,U.S. Special Operations Command,,,psc_1905_combat_contracts
70Z02822PMIAM0123,BLUEPOINT ENGINEERING LLC,USCG 45670 INSULATION RENEWAL,29565.0,,PURCHASE ORDER,2022-07-06,2022-08-06,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
N0010417PX079,RAYTHEON COMPANY,TRANSFORMER-RECTIFIER,29000.0,,PURCHASE ORDER,2017-06-30,2018-04-20,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
0057,ELECTRIC BOAT CORPORATION,WEP SHIP HARN-SSN 761,28919.0,,DELIVERY ORDER,2012-07-13,2012-12-14,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4425521F4132,"NATIONAL NATIVE AMERICAN CONSTRUCTION, INC.","REPAIR EXPANSION JOINTS, PIER B, EVERETT",28452.0,0.0,DELIVERY ORDER,2021-03-08,2021-09-05,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W56HZV18FA018,HEAVY ENGINEERING INDUSTRIES AND SHIPBUILDING COMPANY K.S.C.,UNPROGRAMMED REPAIRS TO VESSEL LCU 2029,28242.69,,DELIVERY ORDER,2018-09-17,2018-10-11,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
N4523A20P0301,TIMKEN GEARS & SERVICES INC.,SHIP REPAIR,28029.2,28029.2,PURCHASE ORDER,2020-02-05,2020-04-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
W912BU22F0035,BRUCE S ROSENBLATT & ASSOCIATES LLC,3127 MVM HURLEY REPOWER AE,28007.37,0.0,DELIVERY ORDER,2022-03-23,2022-05-23,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
N6600124F0318,CENTURUM INFORMATION TECHNOLOGY INC,RADIO CAPABILITY BASED IN-SERVICE ENGINEERING AGENT (CB-ISEA) SHIP CONSTRUCTION NAVY (SCN) EVENTS: DDG-1001,27927.64,,DELIVERY ORDER,2024-03-15,2024-07-15,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4425519P7006,"LUMEN TECHNOLOGIES GOVERNMENT SOLUTIONS, INC",TELECOMMUNICATION CONNECTION BLDG 435,27796.11,0.0,PURCHASE ORDER,2019-09-16,2019-09-30,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
19GV1020P0079,MISCELLANEOUS FOREIGN AWARDEES,"CKY:PACKING,CRATING&TRANSPORTATION OF HHE FOR ARTEM STAROV",27790.0,,PURCHASE ORDER,2020-01-15,2020-01-31,Department of State,Department of State,,,kw_ship_construction_contracts
N4425518F4242,CHUGACH FEDERAL SOLUTIONS LLC,IGF::OT::IGF X848 (M2) REPAIR ROOF-TOP HEATING AND COOLING EQUIPM,27526.0,,DELIVERY ORDER,2018-06-14,2018-09-12,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008521F5729,"ASTURIAN GROUP, INC.",X028 NNSY PIER 3 / 5 (USS BUSH & BLDG 1733) CIRCUIT FEEDER F3,27467.0,,DELIVERY ORDER,2021-07-01,2021-08-05,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
140G0325P0006,BAY SHIP & YACHT CO,EMERGENCY REQUISITION R/V PETERSON,27239.0,27239.0,PURCHASE ORDER,2024-11-19,2025-01-31,Department of the Interior,U.S. Geological Survey,,,kw_ship_construction_contracts
N4425524F4101,"AMENTUM TECHNOLOGY, INC.","18838506 REPLACE RECTIFIER D/727 CATHODIC PROTECTION, MOORING F B",27043.67,0.0,DELIVERY ORDER,2024-02-23,2024-11-19,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008419F4516,NIKKAI CORPORATION,IGF::OT::IGF X113 MACC- FOURTH OPTION_YSK-A47 PROVIDE WATERPROOF COATING ON THE EXISTING CONCRETE SURFACE,26883.21,0.0,DELIVERY ORDER,2019-06-28,2019-10-29,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N5523625F9967,HII FLEET SUPPORT GROUP LLC,"CODE 460C,PROVIDE LABOR, MATERIALS, SUBCONTRACTOR, AND OTHER DIRECT COSTS IN SUPPORT OF REQUIREMENT",26745.0,0.0,DELIVERY ORDER,2025-07-01,2026-06-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N6278921F0004,ELECTRIC BOAT CORPORATION,DEHUMIDIFICATION AND LPAC RENTAL,26536.0,0.0,DELIVERY ORDER,2021-05-07,2021-06-18,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
HHSD2002013543540035,FACILITY SUPPORT SERVICES LLC,CONSTRUCTION SERVICES - NIOSH PITTSBURGH AND MORGANTOWN [IGF::OT::IGF],26443.09,0.0,DELIVERY ORDER,2017-03-28,2017-05-26,Department of Health and Human Services,Centers for Disease Control and Prevention,,,kw_ship_construction_contracts
M6740019P0021,CRYOGENIC PLASTICS INC,BOAT COLLAR REPLACEMENT SYSTEM,26248.0,0.0,PURCHASE ORDER,2019-04-02,2019-05-24,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N5005420P0117,"LAKE SHORE SYSTEMS, INC.",USS WHIDBEY ISLAND LANDING CRAFT AIR CUSHION PARTS,26146.22,,PURCHASE ORDER,2020-04-21,2020-08-11,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008519F4007,"CCI CONSTRUCTION SERVICES, LLC",REPLACE FIRE ALARM PANEL - B115 PNSY,25468.0,0.0,DELIVERY ORDER,2018-10-31,2019-06-03,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
70Z03718PPQQ18300,FEDERAL BUILDERS LLC,ROOF REPAIR OF WPD SUPPORT BUILDING,25288.5,0.0,PURCHASE ORDER,2018-06-05,2018-07-05,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
6991PE22P000008,"CALIFORNIA STATE UNIVERSITY, MARITIME ACADEMY",TS-GLD FY22 CRUISE EMERGENT REPAIRS,24992.55,24992.55,PURCHASE ORDER,2022-05-06,2022-07-31,Department of Transportation,Maritime Administration,,,kw_ship_construction_contracts
19RW6023P0285,MISCELLANEOUS FOREIGN AWARDEES,HIRE A CONTRACTOR FOR CMR PERIMETER CONSTRUCTION,24474.65,23910.72,PURCHASE ORDER,2023-01-11,2023-02-09,Department of State,Department of State,,,kw_ship_construction_contracts
N4008519F5995,"SERVICE DISABLED CONTRACTING GROUP, INC.",REPLACE BROKEN COPPER GUTTER PNSY-40,24457.24,0.0,DELIVERY ORDER,2019-08-01,2019-09-29,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
INR15PD00808,"TATE SNYDER KIMSEY ARCHITECTS, LTD.",IGF::OT::IGF  ARCHITECT AND ENGINEERING RENOVATION AND DESIGN SERVICE - ADMIN HVAC,24072.2,,DELIVERY ORDER,2015-08-10,2015-09-18,Department of the Interior,Bureau of Reclamation,,,kw_ship_construction_contracts
N4008525F4192,SAFECO INC,"BUILDING M1, SEWER MAIN LEAK FROM 2ND FL",24021.0,,DELIVERY ORDER,2025-04-22,2025-07-21,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
L834,ELECTRIC BOAT CORPORATION,WWAA CIRCUIT CARD,24005.0,,DELIVERY ORDER,2011-09-30,2016-10-03,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4425519F4158,CHUGACH FEDERAL SOLUTIONS LLC,"INJECT EPOXY INTO FLOOR CRACKS IN BASEMENT, B/880, PSNS",23957.65,,DELIVERY ORDER,2019-04-16,2019-07-18,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W52P1J21C0029,"CAPE FEAR BOAT WORKS, INC",SOLE SOURCE AWARD FOR FIREBOAT REPAIRS.,23820.0,,DEFINITIVE CONTRACT,2021-06-10,2021-08-31,Department of Defense,Department of the Army,,,psc_1905_combat_contracts
0025,ELECTRIC BOAT CORPORATION,DEHUMIDIFER&LPAC WORK EFFORTS ON SSN 781,23806.0,,DELIVERY ORDER,2013-11-19,2014-01-22,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4008425F4000,PAE DESIGN AND FACILITY MANAGEMENT,REPLACE CYLINDER CHAINS,23460.14,,DELIVERY ORDER,2024-12-03,2025-06-01,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
SGV10017M0622,MISCELLANEOUS FOREIGN AWARDEES,"IGF::OT::IGF PROFORMA INVOICE FOR PACKING, CRATING AND TRANSPORTATION",23457.5,,PURCHASE ORDER,2017-06-08,2017-06-14,Department of State,Department of State,,,psc_1905_combat_contracts
0030,ELECTRIC BOAT CORPORATION,REFURBISH WEAPONS SHIPPING HARNESS SSN 757,23357.0,,DELIVERY ORDER,2014-03-14,2014-05-30,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
70Z02821P3HB37700,"LOUIS HENRY CONTRACTING, INC","3A491    $24,692.98  INSULATION RENEWAL RB-M 45634  TBD",23000.0,0.0,PURCHASE ORDER,2021-09-23,2021-12-15,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
70Z02825PMIAM0030,KISER CONTRACTING LLC,INSULATION RENEWAL ON 45 RESPONSE BOAT MEDIUM,22922.19,,PURCHASE ORDER,2025-02-28,2025-03-28,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
0059,ELECTRIC BOAT CORPORATION,N-SSN 779-NOSE PIECE-UCA,22887.0,,DELIVERY ORDER,2012-08-10,2012-09-28,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
70Z02825PMIAM0052,KISER CONTRACTING LLC,INSULATION RENEWAL ON A FORTY FIVE RESPONSE BOAT WHILE THE VESSEL IS DRY-DOCKED AT USCG BASE MIAMI BEACH,22873.34,,PURCHASE ORDER,2025-05-30,2025-06-30,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
70Z03424PHONO0153,NORTH SHORE DIVING INC,HULL CLEANING,22000.0,,PURCHASE ORDER,2024-08-08,2024-08-08,Department of Homeland Security,U.S. Coast Guard,,,kw_ship_construction_contracts
N4425524F4105,"AMENTUM TECHNOLOGY, INC.","21992692 B1145 WELD NEW ROOF REINFORCEMENT STRAPS, BREMERTON",21750.29,0.0,DELIVERY ORDER,2024-02-23,2024-06-24,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
W912QR25FA179,BRISTOL HARBOR GROUP INC,TASK ORDER - TO RETAIN A QUALIFIED DIGITAL FORENSICS TEAM TO RECOVER THE SAVED FOOTAGE FROM THE JACKIE LEE ANDERSONS DVR,21750.0,,DELIVERY ORDER,2025-09-24,2025-10-24,Department of Defense,Department of the Army,,,kw_ship_construction_contracts
N4008421F4602,PAE DESIGN AND FACILITY MANAGEMENT,REPLACE INVERTER UNIT FOR IE124,21591.79,,DELIVERY ORDER,2021-08-20,2022-03-18,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N4008521F5143,PROFESSIONALS HIR LLC,X010 BLDG 163 REPLACE ASPHALT SHINGLE ROOF OVER MEN'S & WOMEN'S R,21324.84,0.0,DELIVERY ORDER,2021-05-07,2021-09-27,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
N6278920F0007,HUNTINGTON INGALLS INC,LARGE APERTURE BOW (LAB) ARRAY CABLES,21170.0,0.0,DELIVERY ORDER,2020-03-04,2020-03-09,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
0053,ELECTRIC BOAT CORPORATION,N-SSN 761-LPAC-UCA,20957.0,,DELIVERY ORDER,2012-05-23,2012-06-15,Department of Defense,Department of the Navy,,,psc_1905_combat_contracts
N4425521F4419,"AMENTUM TECHNOLOGY, INC.","19063091, (RAC 4) REPLACE TWO CRACKED WINDOWS AND SEALS, B850A, P",20818.44,,DELIVERY ORDER,2021-09-14,2022-03-31,Department of Defense,Department of the Navy,,,kw_ship_construction_contracts
